CO2_unit,CO2_value,Consumption_unit,Consumption_value,Engine_Load_unit,Engine_Load_value,GPS_Accuracy_unit,GPS_Accuracy_value,GPS_Altitude_unit,GPS_Altitude_value,GPS_Bearing_unit,GPS_Bearing_value,GPS_HDOP_unit,GPS_HDOP_value,GPS_PDOP_unit,GPS_PDOP_value,GPS_Speed_unit,GPS_Speed_value,GPS_VDOP_unit,GPS_VDOP_value,Intake_Pressure_unit,Intake_Pressure_value,Intake_Temperature_unit,Intake_Temperature_value,MAF_unit,MAF_value,O2_Lambda_Voltage_ER_unit,O2_Lambda_Voltage_ER_value,O2_Lambda_Voltage_unit,O2_Lambda_Voltage_value,Rpm_unit,Rpm_value,Speed_unit,Speed_value,Throttle_Position_unit,Throttle_Position_value,coordinates,id,properties_constructionYear,properties_engineDisplacement,properties_fuelType,properties_id,properties_manufacturer,properties_model,time,track,type
g/s,0.0,l/s,0.0,l/s,19.35,km/h,114.0,"[8.13403, 51.741]",51cf1263e4b0f76308198c3f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:07Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,21.76,km/h,114.0,"[8.13626, 51.7405]",51cf1263e4b0f76308198c41,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:12Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,46.05,km/h,118.0,"[8.1384, 51.74]",51cf1263e4b0f76308198c43,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:17Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,61.99,km/h,124.0,"[8.14052, 51.7395]",51cf1263e4b0f76308198c45,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:23Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,6.94,km/h,114.0,"[8.14283, 51.7389]",51cf1263e4b0f76308198c47,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:28Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,6.07,km/h,101.0,"[8.14502, 51.7384]",51cf1263e4b0f76308198c49,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:33Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,4.51,km/h,86.0,"[8.14678, 51.7378]",51cf1263e4b0f76308198c4b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:38Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,6.7,km/h,82.0,"[8.14835, 51.7373]",51cf1263e4b0f76308198c4d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:43Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,15.01,km/h,86.0,"[8.14985, 51.737]",51cf1263e4b0f76308198c4f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:48Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,28.83,km/h,90.0,"[8.15183, 51.7366]",51cf1263e4b0f76308198c51,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:53Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.53,km/h,87.0,"[8.15351, 51.7362]",51cf1263e4b0f76308198c53,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:33:58Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,4.21,km/h,81.0,"[8.15514, 51.7359]",51cf1263e4b0f76308198c55,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:03Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.59,km/h,74.0,"[8.1567, 51.7355]",51cf1263e4b0f76308198c57,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:08Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.3,km/h,67.0,"[8.15817, 51.7352]",51cf1263e4b0f76308198c59,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:13Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,15.46,km/h,69.0,"[8.15942, 51.7354]",51cf1263e4b0f76308198c5b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:18Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,31.23,km/h,73.0,"[8.16069, 51.7357]",51cf1263e4b0f76308198c5d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:23Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.44,km/h,72.0,"[8.16207, 51.7355]",51cf1263e4b0f76308198c5f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:28Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.75,km/h,71.0,"[8.16328, 51.7351]",51cf1263e4b0f76308198c61,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:33Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.02,km/h,69.0,"[8.16453, 51.7346]",51cf1263e4b0f76308198c63,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:39Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.0,km/h,66.0,"[8.1658, 51.7342]",51cf1263e4b0f76308198c65,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:44Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,2.98,km/h,62.0,"[8.16707, 51.7338]",51cf1263e4b0f76308198c67,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:49Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,2.97,km/h,59.0,"[8.16836, 51.7337]",51cf1263e4b0f76308198c69,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:54Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,2.94,km/h,55.0,"[8.16945, 51.7338]",51cf1263e4b0f76308198c6b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:34:59Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,13.08,km/h,48.0,"[8.17055, 51.7339]",51cf1263e4b0f76308198c6d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:04Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,2.99,km/h,20.0,"[8.17157, 51.7338]",51cf1263e4b0f76308198c6f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:09Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.03,km/h,14.0,"[8.17214, 51.7337]",51cf1263e4b0f76308198c71,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:14Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,13.7,km/h,30.0,"[8.17241, 51.7337]",51cf1263e4b0f76308198c73,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:19Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,26.23,km/h,49.0,"[8.17292, 51.7336]",51cf1263e4b0f76308198c75,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:24Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.06,km/h,61.0,"[8.17385, 51.7334]",51cf1263e4b0f76308198c77,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:29Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,36.73,km/h,74.0,"[8.17493, 51.7332]",51cf1263e4b0f76308198c79,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:34Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.86,km/h,70.0,"[8.1763, 51.7329]",51cf1263e4b0f76308198c7b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:39Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,21.11,km/h,72.0,"[8.1777, 51.7329]",51cf1263e4b0f76308198c7d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:44Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,11.14,km/h,72.0,"[8.17922, 51.7327]",51cf1263e4b0f76308198c7f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:49Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,13.61,km/h,79.0,"[8.18064, 51.7324]",51cf1263e4b0f76308198c81,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:54Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,24.51,km/h,83.0,"[8.182, 51.732]",51cf1263e4b0f76308198c83,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:35:59Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.58,km/h,76.0,"[8.18352, 51.7315]",51cf1263e4b0f76308198c85,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:04Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.35,km/h,54.0,"[8.18488, 51.7309]",51cf1263e4b0f76308198c87,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:10Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.05,km/h,40.0,"[8.18584, 51.7305]",51cf1263e4b0f76308198c89,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:15Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,33.17,km/h,57.0,"[8.18648, 51.7303]",51cf1263e4b0f76308198c8b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:20Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,32.66,km/h,66.0,"[8.18732, 51.7301]",51cf1263e4b0f76308198c8d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:25Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,41.03,km/h,79.0,"[8.18828, 51.7299]",51cf1263e4b0f76308198c8f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:30Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,53.27,km/h,86.0,"[8.19002, 51.7296]",51cf1263e4b0f76308198c91,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:36Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,32.55,km/h,96.0,"[8.19197, 51.7292]",51cf1263e4b0f76308198c93,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:41Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,32.02,km/h,99.0,"[8.19396, 51.7289]",51cf1263e4b0f76308198c95,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:46Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,33.25,km/h,102.0,"[8.19595, 51.7287]",51cf1263e4b0f76308198c97,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:51Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,33.32,km/h,104.0,"[8.19801, 51.7284]",51cf1263e4b0f76308198c99,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:36:57Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,25.61,km/h,107.0,"[8.20016, 51.7282]",51cf1263e4b0f76308198c9b,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:02Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,40.15,km/h,111.0,"[8.20239, 51.7279]",51cf1263e4b0f76308198c9d,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:07Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,26.57,km/h,113.0,"[8.20464, 51.7278]",51cf1263e4b0f76308198c9f,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:12Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,18.6,km/h,108.0,"[8.20689, 51.7277]",51cf1263e4b0f76308198ca1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:17Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,33.75,km/h,109.0,"[8.2091, 51.7277]",51cf1263e4b0f76308198ca3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:22Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,31.54,km/h,110.0,"[8.2113, 51.7278]",51cf1263e4b0f76308198ca5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:27Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,26.04,km/h,111.0,"[8.21349, 51.7279]",51cf1263e4b0f76308198ca7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:32Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,21.37,km/h,110.0,"[8.21565, 51.728]",51cf1263e4b0f76308198ca9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:37Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,19.5,km/h,106.0,"[8.21782, 51.7283]",51cf1263e4b0f76308198cab,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:42Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,26.93,km/h,107.0,"[8.2202, 51.7285]",51cf1263e4b0f76308198cad,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:47Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,35.57,km/h,109.0,"[8.22221, 51.7289]",51cf1263e4b0f76308198caf,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:53Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,24.14,km/h,109.0,"[8.22449, 51.7292]",51cf1263e4b0f76308198cb1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:37:58Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,22.3,km/h,107.0,"[8.2265, 51.7295]",51cf1263e4b0f76308198cb3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:03Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,25.38,km/h,106.0,"[8.22861, 51.7299]",51cf1263e4b0f76308198cb5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:08Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,26.92,km/h,104.0,"[8.23067, 51.7302]",51cf1263e4b0f76308198cb7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:13Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,4.92,km/h,90.0,"[8.23278, 51.7304]",51cf1263e4b0f76308198cb9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:18Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.12,km/h,84.0,"[8.2346, 51.7305]",51cf1263e4b0f76308198cbb,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:23Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,29.19,km/h,88.0,"[8.23633, 51.7304]",51cf1263e4b0f76308198cbd,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:28Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,37.65,km/h,95.0,"[8.23819, 51.7303]",51cf1263e4b0f76308198cbf,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:33Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,28.62,km/h,99.0,"[8.23962, 51.7302]",51cf1263e4b0f76308198cc1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:38Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,28.66,km/h,103.0,"[8.24186, 51.7306]",51cf1263e4b0f76308198cc3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:43Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,47.26,km/h,109.0,"[8.24392, 51.7307]",51cf1263e4b0f76308198cc5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:48Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,7.7,km/h,107.0,"[8.2461, 51.7307]",51cf1263e4b0f76308198cc7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:54Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,12.59,km/h,104.0,"[8.24871, 51.7306]",51cf1263e4b0f76308198cc9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:38:59Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.16,km/h,96.0,"[8.25085, 51.7305]",51cf1263e4b0f76308198ccb,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:04Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,5.84,km/h,87.0,"[8.25292, 51.7304]",51cf1263e4b0f76308198ccd,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:09Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,3.46,km/h,74.0,"[8.25461, 51.7304]",51cf1263e4b0f76308198ccf,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:14Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,7.31,km/h,71.0,"[8.25612, 51.7303]",51cf1263e4b0f76308198cd1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:19Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,7.16,km/h,67.0,"[8.25743, 51.7304]",51cf1263e4b0f76308198cd3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:24Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,8.87,km/h,68.0,"[8.2588, 51.7303]",51cf1263e4b0f76308198cd5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:29Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,24.08,km/h,75.0,"[8.2602, 51.7302]",51cf1263e4b0f76308198cd7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:34Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,29.11,km/h,81.0,"[8.26163, 51.7303]",51cf1263e4b0f76308198cd9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:39Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,27.82,km/h,87.0,"[8.26317, 51.7304]",51cf1263e4b0f76308198cdb,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:44Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,32.54,km/h,93.0,"[8.26485, 51.7304]",51cf1263e4b0f76308198cdd,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:49Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,30.44,km/h,98.0,"[8.26666, 51.7305]",51cf1263e4b0f76308198cdf,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:54Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,36.94,km/h,103.0,"[8.26861, 51.7305]",51cf1263e4b0f76308198ce1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:39:59Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,33.85,km/h,108.0,"[8.27063, 51.7306]",51cf1263e4b0f76308198ce3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:05Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,6.0,km/h,106.0,"[8.27315, 51.7308]",51cf1263e4b0f76308198ce5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:10Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,9.14,km/h,100.0,"[8.27529, 51.731]",51cf1263e4b0f76308198ce7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:15Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,13.61,km/h,98.0,"[8.27727, 51.7311]",51cf1263e4b0f76308198ce9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:20Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,31.76,km/h,99.0,"[8.27923, 51.7313]",51cf1263e4b0f76308198ceb,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:25Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,22.26,km/h,98.0,"[8.28117, 51.7315]",51cf1263e4b0f76308198ced,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:30Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,36.9,km/h,100.0,"[8.2831, 51.7317]",51cf1263e4b0f76308198cef,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:35Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,35.6,km/h,103.0,"[8.28499, 51.732]",51cf1263e4b0f76308198cf1,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:40Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,36.14,km/h,105.0,"[8.28702, 51.7321]",51cf1263e4b0f76308198cf3,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:45Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,24.87,km/h,102.0,"[8.28933, 51.7321]",51cf1263e4b0f76308198cf5,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:50Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,24.67,km/h,101.0,"[8.29151, 51.7321]",51cf1263e4b0f76308198cf7,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:40:55Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,34.85,km/h,104.0,"[8.2935, 51.7323]",51cf1263e4b0f76308198cf9,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:41:00Z,51cf1262e4b0f76308198859,Point
g/s,0.0,l/s,0.0,l/s,35.36,km/h,107.0,"[8.29564, 51.7323]",51cf1263e4b0f76308198cfb,2003,gasoline,51cae501e4b0a34fb6c5d97b,Opel,Zafira_A_1.6_CNG,2013-06-29T14:41:05Z,51cf1262e4b0f76308198859,Point
